,Country,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
128,Latin America & Caribbean (excluding high income),143515183.6,144402340.5,143844760.8,151105183.5,152058277.4,146278940.6,134739323.4,133965255.3,123534765.6,119555534.8,119714980.5,121265205.0,127945469.0,130017235.5,138914310.3,147427686.5,149322519.6,138523410.9,132353711.0,4276000.0,3141208.863747523,3152575.281131793,3264440.9773580767,3775061.3080728985,3943027.926142148,4717752.205656441
134,Latin America & Caribbean,147966602.3,148796394.3,148266969.7,155920936.3,157601258.8,152165563.9,141098688.9,140636724.3,129886598.0,126208450.3,127572515.4,129608833.0,137178744.1,139146199.5,148044581.0,156262752.7,157876705.2,147336636.6,140808231.3,4276000.0,3415844.2605722635,3492890.0211336603,3609563.5908090416,4060733.762660516,4182505.495012229,4756571.967474775
138,Sri Lanka,505000.0,533000.0,561000.0,680000.0,727000.0,757000.0,862000.0,966000.0,963000.0,1122000.0,1239000.0,1269000.0,1262000.0,1311000.0,1356000.0,1448000.0,1439000.0,1476000.0,1441000.0,305000.0,223514.06278921984,181911.09836477137,173095.32242759666,175094.80616539705,161779.54689471374,150831.0148533618
140,Low & middle income,333619759.7,340879864.2,354603785.0,388092539.3,407499032.4,415532558.1,425958912.2,440703404.6,426014867.5,451766534.8,489755957.1,527665336.7,583907367.5,603896267.7,629577760.3,664533519.8,713073639.6,725777306.2,743168143.2,305000.0,198800.40617608442,49326.08164612387,13618.17469124739,2370.2635328759548,1325.679478284705,645.9532155841154
142,Late-demographic dividend,141458819.9,134483833.4,136994938.5,148763315.0,165706335.4,181187456.5,206388068.2,223951463.1,207135764.3,229873413.1,258667721.0,287320326.0,319353415.5,315858060.9,329660116.7,340219982.9,371666562.7,393163875.6,409178637.3,305000.0,230900.19650346148,65592.3861656988,21395.116308044922,6930.717421000873,7793.780850224348,4939.341037647098
143,Lithuania,141458819.9,134483833.4,136994938.5,148763315.0,165706335.4,4362000.0,3627000.0,3847000.0,3639000.0,4311000.0,4020000.0,4108000.0,4228000.0,4292000.0,3981000.0,4143000.0,4294000.0,4702000.0,4881000.0,1643000.0,1637431.5750226653,1640846.7802327352,1639787.8377867104,1638380.8725171417,1637647.2127255653,1641323.7418979644
144,Luxembourg,923000.0,1049000.0,1021000.0,1100000.0,1185000.0,1084000.0,1132000.0,1190000.0,1362000.0,1237000.0,1643000.0,1580000.0,1624000.0,1815000.0,1702000.0,1588000.0,2346000.0,2510000.0,2548000.0,1460000.0,1469317.624118706,1539430.9607753144,1529577.4735011216,1536493.0227248326,1564809.432826161,1548376.5250109388
145,Latvia,2697000.0,2306000.0,2286000.0,2457000.0,2959000.0,3151000.0,3398000.0,3782000.0,3268000.0,3332000.0,3257000.0,1830000.0,1776000.0,1846000.0,1720000.0,1939000.0,2055000.0,2175000.0,2384000.0,690000.0,810052.5549935896,833744.1555327859,1730043.276343088,1796918.4702974122,1711078.0223944965,1871317.5070132904
146,"Macao SAR, China",2697000.0,2306000.0,2286000.0,2457000.0,629000.0,645000.0,599000.0,606000.0,671000.0,753000.0,908000.0,1291000.0,1446000.0,1537000.0,1466000.0,1251000.0,1391000.0,1780000.0,1765000.0,125000.0,122317.18821746597,120051.27352553672,115904.01176259681,114598.60557340954,113902.04060632933,114441.45735362705
148,Morocco,1701000.0,1533000.0,1612000.0,1603000.0,2247000.0,2135000.0,2669000.0,3421000.0,2293000.0,2175000.0,2378000.0,2323000.0,2195000.0,1850000.0,1910000.0,1864000.0,1849000.0,1923000.0,2009000.0,646000.0,1046230.8872740712,951420.6173412856,975419.5056803373,1036085.4560848183,1242950.3516267096,1201426.0609509351
154,Mexico,123732000.0,124633000.0,123015000.0,128903000.0,128392000.0,122022000.0,109540000.0,107519000.0,98228000.0,91658000.0,88113000.0,87332000.0,90787000.0,90982000.0,94988000.0,97372000.0,94274000.0,86280000.0,82752000.0,36056000.0,28455384.836226784,26838321.946990807,26486230.10128221,28055224.192687936,28144651.901761733,30002181.1597876
156,Middle income,311083867.1,318157017.9,330252807.4,361477105.7,379523713.2,387914023.1,397553172.7,410031277.0,396188851.6,419234983.0,454402867.6,489487269.6,541727738.5,560270007.0,584542020.2,619488840.6,664720016.7,676540976.2,692705030.1,36056000.0,31922758.00822573,20522008.728463452,13647604.08434605,7825356.476952938,6506321.036922834,5156001.036491103
167,Mauritius,161000.0,162000.0,161000.0,180000.0,183000.0,186000.0,213000.0,226000.0,196000.0,212000.0,219000.0,237000.0,228000.0,223000.0,242000.0,260000.0,283000.0,296000.0,320000.0,65000.0,74477.85184170144,69502.0794160875,58746.42252183154,63792.38918252303,66875.37611164719,56193.01321320846
170,North America,111587576.6,106504719.5,99923424.98,104905071.9,104333299.8,195429088.7,190429282.1,187919387.2,177467474.7,175226064.5,176030211.6,181537219.4,184781813.1,185469939.0,186369103.6,194540598.9,203037153.6,196550372.9,208814203.0,65000.0,64031.793753033155,64094.73840326259,64519.83566083361,64765.57167021636,64817.25212423184,64884.55578256984
172,New Caledonia,68000.0,72000.0,78000.0,89000.0,96000.0,100000.0,106000.0,112000.0,119000.0,132000.0,124000.0,121000.0,121000.0,124000.0,127000.0,134000.0,135000.0,139000.0,144000.0,48000.0,39856.699485841615,42778.38284691399,43980.42853378756,43980.42853378756,42778.38284691399,41636.76586288145
175,Nicaragua,499000.0,532000.0,562000.0,701000.0,740000.0,773000.0,949000.0,942000.0,858000.0,908000.0,912000.0,979000.0,994000.0,959000.0,925000.0,981000.0,982000.0,974000.0,949000.0,325000.0,323724.1537561877,323876.4465227218,326342.51647530956,326873.9051310064,325622.5727603102,324367.31195106386
176,Netherlands,14214000.0,16719000.0,16425000.0,17130000.0,17039000.0,16695000.0,17523000.0,18399000.0,18340000.0,18368000.0,18560000.0,18628000.0,18094000.0,17928000.0,17535000.0,18152000.0,20763000.0,20981000.0,22045000.0,325000.0,328343.3030056465,308261.1895445184,301494.45624808647,359702.8145875172,380397.3215739556,435171.4776600628
177,Norway,2348000.0,2629000.0,2588000.0,2960000.0,3166000.0,3236000.0,3395000.0,18399000.0,6640000.0,7590000.0,8130000.0,9250000.0,9280000.0,9190000.0,8750000.0,8030000.0,8170000.0,8110000.0,8890000.0,1690000.0,3994935.5565288696,3736881.6236967,3296485.61515147,3286131.2690493143,3317394.2092773933,3479356.7493082797
180,New Zealand,1287000.0,1293000.0,1374000.0,1733000.0,1872000.0,1861000.0,1978000.0,1967000.0,1918000.0,2026000.0,2096000.0,2172000.0,2197000.0,2276000.0,2412000.0,2611000.0,2853000.0,3038000.0,3225000.0,511000.0,520616.62996402895,531893.1255674047,543979.9072380655,547921.5485321494,560269.728337107,581163.0675408348
181,OECD members,667042369.0,662519504.1,657584572.5,680025751.0,700513025.6,783842500.7,782447672.3,788079466.3,746445148.5,750725208.9,756246597.7,767313596.5,786624578.6,780358507.9,813932356.3,849355803.6,897596488.5,922286548.2,936358201.3,511000.0,598287.0319978435,584217.1662679572,557293.153766262,514075.7278928945,527602.8442207837,460145.3697226765
182,Oman,667042369.0,662519504.1,657584572.5,680025751.0,2496000.0,2664000.0,2945000.0,3100000.0,2470000.0,2829000.0,3341000.0,3972000.0,4301000.0,4727000.0,5424000.0,5902000.0,6368000.0,5975000.0,6633000.0,1657000.0,1659361.462032243,1655069.8342739532,1650618.3452272746,1648574.7340088945,1646152.6526722885,1642631.6066011817
185,Panama,200000.0,200000.0,227000.0,256000.0,285000.0,284000.0,314000.0,369000.0,336000.0,392000.0,414000.0,447000.0,619000.0,853000.0,965000.0,1051000.0,869000.0,1020000.0,1226000.0,401000.0,355137.5618088837,318245.1795560163,272808.4518029894,141860.68723733042,74496.22445363538,58144.91845341116
186,Peru,1060000.0,1232000.0,1433000.0,1635000.0,1841000.0,1857000.0,1915000.0,1913000.0,1891000.0,2058000.0,2132000.0,2296000.0,2364000.0,2442000.0,2595000.0,2751000.0,2875000.0,3078000.0,3275000.0,791000.0,814305.5627568024,825818.9655745253,850503.9221129147,860427.1420878045,871600.1169955606,892907.3295880763
190,Poland,53122000.0,45043000.0,38730000.0,37226000.0,40841000.0,44696000.0,47561000.0,50243000.0,39270000.0,42760000.0,43270000.0,48290000.0,52580000.0,35400000.0,44300000.0,44500000.0,46700000.0,48600000.0,50600000.0,791000.0,1179651.5467388628,1145492.6450243865,872668.5660667473,706710.792250293,1883920.218416844,1080616.4655243228
192,Puerto Rico,1331000.0,1227000.0,1272000.0,1361000.0,1410000.0,1468000.0,1441000.0,1438000.0,1116000.0,980000.0,924000.0,876000.0,839000.0,793000.0,746000.0,789000.0,792000.0,48600000.0,50600000.0,791000.0,9745.22909732554,4963.649259420725,2692.5859932162007,1641.6525072516802,860.0126413361211,426.8494586330441
195,Paraguay,157000.0,141000.0,153000.0,170000.0,188000.0,210000.0,242000.0,278000.0,288000.0,302000.0,347000.0,400000.0,440000.0,426000.0,1008000.0,1503000.0,1548000.0,1266000.0,1192000.0,214000.0,186694.94674971263,148489.20301444913,117472.50239236269,100392.92969739898,105889.33196379832,25600.832696136098
198,Post-demographic dividend,555272074.8,567795804.7,567029753.8,594526471.9,613392162.7,709156453.3,726390766.0,731319795.2,711235050.2,719820891.3,734161121.6,745568404.8,758156232.3,763952881.9,788114608.2,825414522.1,874808571.4,905881478.5,928930206.2,214000.0,220350.76184601293,212474.21758234108,206514.2832895231,200231.65351210893,197437.12923239265,186412.7394264631
201,Romania,6408000.0,5757000.0,6497000.0,6972000.0,7140000.0,8906000.0,10980000.0,13072000.0,11723000.0,10905000.0,10936000.0,11149000.0,11364000.0,12299000.0,13118000.0,16128000.0,19953000.0,21039000.0,23066000.0,9510000.0,10749362.921117311,10728758.9826229,10589791.943537865,10453960.58172975,9909970.635953827,9487448.1390516
202,Russian Federation,18030000.0,20428000.0,20572000.0,24507000.0,28416000.0,29107000.0,34285000.0,36538000.0,34276000.0,39323000.0,43726000.0,47813000.0,54069000.0,45889000.0,34550000.0,31659000.0,39629000.0,41964000.0,45330000.0,12361000.0,11711158.659399157,10832107.356440272,10143392.504250934,9266648.492722265,10454349.144458545,12880008.895668497
204,South Asia,7315303.878,7919088.552,8739410.803,10087901.43,11604810.18,13066725.25,15516234.99,15344379.77,17197962.35,19412317.08,20968725.15,22344747.15,23509162.41,25813028.78,28561108.98,30648125.41,33358092.59,36499131.17,37266648.54,12361000.0,14434912.8946156,15188197.11576041,15838447.272586219,16378112.12841786,17419816.026038993,18621835.4880378
205,Saudi Arabia,7315303.878,7919088.552,8739410.803,4234000.0,5009000.0,2336000.0,4817000.0,4705000.0,6467000.0,18625000.0,15865399.41,20084259.77,22535457.03,22322601.56,25054000.0,27618000.0,28748000.0,27425000.0,27196000.0,12361000.0,12312127.734283125,12317814.02810469,12309453.939093592,12305373.258361245,12305709.51193788,12301620.14483867
208,Singapore,4363000.0,4399000.0,4221000.0,5165000.0,5159000.0,5533000.0,6024000.0,6828000.0,6961000.0,7342000.0,7753000.0,8048000.0,8647000.0,8903000.0,9125000.0,9474000.0,9889000.0,10378000.0,10711000.0,1543000.0,1217088.940801066,1018571.1716760225,901515.4282734192,712938.5063287243,648082.197349788,597946.862577654
210,Sierra Leone,20000.0,27000.0,13000.0,28000.0,63000.0,67000.0,71000.0,73000.0,72000.0,76000.0,99000.0,104000.0,111000.0,93000.0,61000.0,92000.0,110000.0,112000.0,122000.0,1543000.0,1569420.1207801423,1754457.0268484717,1791278.903777447,1841148.528274709,1708821.0851182987,1430499.2859006259
211,El Salvador,933000.0,1001000.0,940000.0,1079000.0,1239000.0,1242000.0,1012000.0,73000.0,1345000.0,1421000.0,1469000.0,1462000.0,1515000.0,1515000.0,1618000.0,1804000.0,1871000.0,1788000.0,1899000.0,515000.0,2208993.9809029745,2245284.2273962884,2240029.930970501,2279499.644273235,2279499.644178362,2354241.9279644336
221,Slovak Republic,933000.0,1001000.0,940000.0,1079000.0,2987000.0,3149000.0,3603000.0,3683000.0,3230000.0,2692000.0,3285000.0,2689000.0,2129000.0,2406000.0,2777000.0,3095000.0,3870000.0,4662000.0,5214000.0,515000.0,483857.04217991,503411.6679638741,483749.6863581027,461783.4569992822,473161.7357993688,486859.69779494184
222,Slovenia,933000.0,1001000.0,940000.0,1079000.0,6736000.0,6814000.0,5569000.0,5490000.0,5575000.0,5340000.0,5073000.0,4465000.0,4440000.0,4672000.0,4909000.0,5408000.0,5410000.0,5409000.0,6049000.0,1892000.0,1891869.237938227,1891627.1467484874,1891024.743954158,1890998.2536798338,1891238.5637261206,1891472.0623327012
224,Eswatini,933000.0,1001000.0,940000.0,1079000.0,1082000.0,1072000.0,1130000.0,1177000.0,1245000.0,1141000.0,1264000.0,1403000.0,1573000.0,1657000.0,1713000.0,1789000.0,1751000.0,1717000.0,1721000.0,488000.0,508777.1448131367,443455.6187667741,385507.6073879715,330645.8023841998,308345.0444614146,294891.3875181735
226,Seychelles,41000.0,53000.0,50000.0,48000.0,52000.0,55000.0,58000.0,54000.0,49000.0,59000.0,48000.0,45000.0,47000.0,50000.0,56000.0,68000.0,74000.0,72000.0,76000.0,19000.0,21180.71833242197,16443.378019643573,15191.500261481573,16024.05392003349,17287.957602675408,19867.017661291145
230,East Asia & Pacific (IDA & IBRD countries),33192114.13,32773176.55,36379886.77,41526785.58,45087027.35,51153567.78,59704120.37,65407741.29,67057893.79,80833199.94,96258329.79,112438994.7,131359279.2,153425771.7,168142535.8,178896138.0,189774542.0,199745794.7,207926772.2,19000.0,2403.1314771862308,436.64895053277536,95.76742187767123,20.973301250211623,4.604189971947304,1.8824219657350505
231,Europe & Central Asia (IDA & IBRD countries),120107914.5,116180036.0,111527590.9,118880525.4,131897897.9,142195981.6,154147831.7,161440288.6,147862320.9,159956286.4,173796366.8,187912955.0,207108018.7,178269883.0,180141229.3,181773707.0,204344687.1,218948144.6,230131574.3,19000.0,21378.51514373642,7407.62554254957,2732.1224555365143,788.8678707501269,5354.386472350503,4685.828898014208
233,Thailand,2011000.0,2250000.0,2152000.0,2709000.0,3047000.0,3382000.0,4018000.0,3908000.0,4653000.0,5451000.0,5397000.0,5721000.0,5970000.0,6444000.0,6794000.0,8204000.0,8963000.0,9966000.0,10446000.0,19000.0,37863.8868156497,37090.75492038665,41853.49496200326,45716.353723993925,53558.48237845247,59762.08564772196
236,Latin America & the Caribbean (IDA & IBRD countries),146275813.7,147227984.0,146648261.2,154187895.5,155775205.4,150244605.8,139215149.1,138747910.1,128358406.5,124763533.8,126189114.5,128321824.5,135844979.6,137786239.7,146490002.1,154854095.3,156386723.3,145817951.5,139218767.5,19000.0,12491.704736371323,13064.700665402408,13958.273925909536,17478.51218883121,18485.441870910632,23541.88435199135
240,South Asia (IDA & IBRD),7207075.355,7801927.15,8610112.89,9938652.858,11433119.23,12873405.55,15286675.26,15117362.6,16943521.78,19125115.55,20658496.87,22014160.89,23161348.84,25431129.95,28138552.83,30194692.25,32864565.98,35959133.49,36715295.6,19000.0,26282.743128767306,29233.908267303384,31913.489805157154,34230.65623566886,38943.764376784326,44777.65180023364
243,Tunisia,1669000.0,1939000.0,2274000.0,2312000.0,2241000.0,2302000.0,2743000.0,3118000.0,2623000.0,2250000.0,2303000.0,2897000.0,2873000.0,2637000.0,28138552.83,1830000.0,32864565.98,2515000.0,2781000.0,739000.0,719720.9671253819,721079.9189985364,734611.2965155981,734116.3234348546,729035.7082806944,883191.4086353305
244,Turkiye,4856000.0,5131000.0,5928000.0,7299000.0,8246000.0,8275000.0,4956000.0,4893000.0,5561000.0,6557000.0,6282000.0,5803000.0,7526000.0,7982000.0,8751000.0,7892000.0,8887000.0,8383000.0,9651000.0,2243000.0,2160382.060094988,2172281.5167352213,2194482.7848030627,2122542.1763730324,2106594.798453938,2081899.358198301
247,Uganda,152000.0,184000.0,189000.0,231000.0,189000.0,254000.0,272000.0,337000.0,311000.0,324000.0,367000.0,469000.0,471000.0,511000.0,523000.0,568000.0,8887000.0,8383000.0,9651000.0,2243000.0,2552168.7784373006,1695353.6766413434,757980.9112926248,747467.1472344726,571997.0357799311,530034.5750357843
249,Upper middle income,217718328.5,221251780.1,228983477.6,250002201.9,260450506.0,263308137.5,265937982.2,276363701.2,266022166.8,280739180.6,301908358.9,324451951.4,359284803.4,373138094.9,385909895.0,404756512.8,433512501.2,435778612.8,444865191.8,2243000.0,1757678.4888718247,568702.2120465321,185967.96071641636,38194.74162290146,21230.960690791508,12592.114139355299
250,Uruguay,531000.0,530000.0,495000.0,569000.0,658000.0,666000.0,635000.0,734000.0,826000.0,1027000.0,1534000.0,1816000.0,2281000.0,2396000.0,2217000.0,1715000.0,1789000.0,1947000.0,2199000.0,2243000.0,1971761.3516775726,1690399.077775182,1584405.0563657312,1451691.4313199935,1424549.2451228674,1467631.202720443
251,United States,84755000.0,80883000.0,75880000.0,79655000.0,79215000.0,148511000.0,140364000.0,136148000.0,129954000.0,121574000.0,114089000.0,116329000.0,118968000.0,121699000.0,130364000.0,141526000.0,148045000.0,158445406.3,170930093.8,60549898.44,59412012.39319135,58782769.55656693,58974596.92696427,59196687.55466395,59422243.80033416,60111042.39898351
252,Uzbekistan,183000.0,264000.0,400000.0,455000.0,572000.0,893000.0,1248000.0,1150000.0,1317000.0,1610000.0,114089000.0,116329000.0,3117000.0,2786000.0,3491000.0,3848000.0,5182000.0,8594000.0,8437000.0,60549898.44,66440910.36162252,215295343.58756334,216453549.24244016,79726915.27817938,77295009.39821494,82259235.59790508
254,"Venezuela, RB",933000.0,881000.0,832000.0,816000.0,1067000.0,1095000.0,1410000.0,1745000.0,1651000.0,1477000.0,1719000.0,1734000.0,1931000.0,1589000.0,1539000.0,1530000.0,1079000.0,8594000.0,8437000.0,60549898.44,42965673.169519685,58708314.137730256,59767198.79943376,74578762.66759507,49938192.93589022,46758894.547732495
258,Vanuatu,11000.0,11000.0,12000.0,13000.0,14000.0,15000.0,16000.0,19000.0,20000.0,21000.0,22000.0,23000.0,26000.0,26000.0,27000.0,20299.99924,26299.99924,28399.99962,36400.00153,9399.999619,6520.488363785508,5501.052186432397,4676.210349179306,2987.4830940391817,2987.4830940391607,2602.590260920283
259,World,1121398704.0,1127808612.0,1130457014.0,1201164309.0,1254803572.0,1383150802.0,1425571396.0,1453143997.0,1397423334.0,1457015080.0,1504559276.0,1564352745.0,1641229336.0,1651310269.0,1744980358.0,1820356515.0,1934268135.0,1991161437.0,2034431899.0,9399.999619,9060.718468248415,5813.899705363682,3393.072124490174,1748.6443702572967,1606.7704795699321,749.6345783613102
260,Samoa,56000.0,53000.0,51000.0,54000.0,52000.0,51000.0,52000.0,53000.0,43000.0,56000.0,57000.0,56000.0,51000.0,57000.0,54000.0,1820356515.0,55000.0,64000.0,69000.0,18500.0,3070388.321554977,15879758.121593695,3070388.3215549714,520.239675418436,15879758.12159392,104916.17196703088
265,Zimbabwe,56000.0,53000.0,386000.0,498000.0,474000.0,541000.0,547000.0,593000.0,631000.0,650000.0,693000.0,720000.0,2946000.0,3182000.0,3393000.0,3192000.0,2768000.0,2288000.0,3275000.0,18500.0,18364.032996302067,18269.725620298395,18213.68617867801,16263.574373307376,16163.151179795674,16079.95641337238
